age,is_corporate,total_balance,has_active_loan,recent_tx_count,product_id,target_product,profile_id
37,0,805566,1,7,111,BankScope 단기 정기예금,fc548ab5368668279c45b090
57,1,77409873,1,10,111,BankScope 단기 정기예금,6fc1112fe6418f5f094422d0
78,0,16444585,1,10,111,BankScope 단기 정기예금,fc450fa6714d743b7951adcc
52,0,30019311,1,12,111,BankScope 단기 정기예금,55b21b19a69958cd559b9bd6
26,1,10980967,0,6,111,BankScope 단기 정기예금,39820f5baacbbd0032ad3ac4
69,0,9670257,0,10,111,BankScope 단기 정기예금,363bb5bc9e99c6e00c46149f
36,0,4099625,1,5,111,BankScope 단기 정기예금,f68cf1d24a6000b1fdf95ee9
75,0,38760434,1,8,111,BankScope 단기 정기예금,ca8a018ccbb4465b32bbff88
36,0,35355343,0,6,111,BankScope 단기 정기예금,0c011d2facc236f4e7c53f12
54,0,2237297,1,9,111,BankScope 단기 정기예금,2ff521be1de36137ce447ad5
56,0,12846261,0,12,111,BankScope 단기 정기예금,52f8216530d4a3c3f9091d47
74,0,19588858,0,6,111,BankScope 단기 정기예금,a9370f3f5330cfbd93465ba4
66,1,51237218,0,5,111,BankScope 단기 정기예금,8dad2813b3ea9411efda6b99
58,1,7918792,1,11,111,BankScope 단기 정기예금,cc3cf34b38b8de8bb5e80140
37,0,15289971,0,5,111,BankScope 단기 정기예금,f94a2c8653bca88862786452
38,0,10462776,0,7,111,BankScope 단기 정기예금,b7744257a88a4f1063edbf03
37,1,4596308,0,8,111,BankScope 단기 정기예금,3d4a25d4f541d9ca0d9ec25e
60,1,11884025,0,1,111,BankScope 단기 정기예금,3021736b524b6d49f468dc7e
49,1,1366040,0,6,111,BankScope 단기 정기예금,08da49f747c59bc298fd0d35
65,0,42900307,0,8,111,BankScope 단기 정기예금,dbb4a91acb312f2369ee329b
34,0,34423344,0,5,111,BankScope 단기 정기예금,9bc1c7f5046863843e7d49af
75,1,9782969,1,6,111,BankScope 단기 정기예금,1a9591dd96ea24245e5e0250
65,0,11069639,0,4,111,BankScope 단기 정기예금,2697e6edb72a689325c073d7
36,0,14179758,0,8,111,BankScope 단기 정기예금,4570ba7ef0be9aed20fd9e48
25,0,30831580,1,11,111,BankScope 단기 정기예금,479224d112b3c49e5c2263bd
48,0,85418200,0,7,111,BankScope 단기 정기예금,bbf32bad3da54afe94524897
36,0,3612219,0,5,111,BankScope 단기 정기예금,3c7822e80da92817f38edd26
60,0,41651412,0,9,111,BankScope 단기 정기예금,f3cb49464e909da674c37171
75,0,5461935,0,7,111,BankScope 단기 정기예금,cda3d1b4bdaf8e8e00534b82
73,0,42952037,0,7,111,BankScope 단기 정기예금,a5857010408293b67e2f90bb
63,1,3865972,0,11,111,BankScope 단기 정기예금,9c353f46ead59e6a4bdd39f5
73,1,16167108,0,8,111,BankScope 단기 정기예금,d6528505988a214eef51e882
27,0,25068798,0,7,111,BankScope 단기 정기예금,8d60dbdf9b7252ffecf7a8db
67,0,25285029,0,7,111,BankScope 단기 정기예금,0c4b93c74d4545020d3edf9c
44,0,15846276,1,5,111,BankScope 단기 정기예금,f973f9dc48bbdcdfa77a5b22
43,0,106489252,0,6,111,BankScope 단기 정기예금,062e06dd3824f143973cbfac
65,0,20169624,1,8,111,BankScope 단기 정기예금,369296e67ccd02fb4d99daf9
52,1,33559366,0,8,111,BankScope 단기 정기예금,b878c64dc1a35dde12907d60
60,0,5021256,0,7,111,BankScope 단기 정기예금,92558f4fe4848d1d56ff6c82
70,0,2084741,1,10,111,BankScope 단기 정기예금,1961850b61214c65f0a50a5e
78,0,23769867,1,9,111,BankScope 단기 정기예금,595c47581ff0bd7720908e84
54,0,15979886,0,10,111,BankScope 단기 정기예금,fc2ea07452d3e69b41ae7584
46,0,4270741,1,6,111,BankScope 단기 정기예금,77a8358ba89408b49b488e3e
66,0,3678892,0,7,111,BankScope 단기 정기예금,6df5fa5cf7122bc3e6e11b22
69,0,53979018,0,8,111,BankScope 단기 정기예금,08f17d1e500802d8b34daa2e
61,0,575216,0,6,111,BankScope 단기 정기예금,09ca4863d6cb2b47a61d3a52
58,0,9058057,0,7,111,BankScope 단기 정기예금,a23c927e483d7bdb1907322a
70,1,136335,0,12,111,BankScope 단기 정기예금,ab10b2ddaedc609be136e899
54,1,6726080,0,5,111,BankScope 단기 정기예금,a75028c186e7e8285e6469ba
56,0,35875734,0,8,111,BankScope 단기 정기예금,56b162504b0f48ce6655218d
36,1,6266567,0,11,111,BankScope 단기 정기예금,cd7ceae22e2272ddd2815903
55,0,7050423,0,11,111,BankScope 단기 정기예금,e04539c771e9e2778c131008
36,0,9442334,0,9,111,BankScope 단기 정기예금,e0ab9ce69cefe5299bb13560
69,0,24904319,0,5,111,BankScope 단기 정기예금,6d100160ea01d1836f1fdc52
61,0,4930250,0,7,111,BankScope 단기 정기예금,9e7fff31c6bbf8887076fbaa
66,0,12218286,0,4,111,BankScope 단기 정기예금,7831dc583afa48f0d2ae6968
48,0,573363,1,10,111,BankScope 단기 정기예금,7df9664c0c7a646c4a06fd9b
79,0,10624223,1,13,111,BankScope 단기 정기예금,6c00d09d3100a13dac1e8d22
55,0,1211310,0,9,111,BankScope 단기 정기예금,989d2222922f5faf0c030351
52,1,7828047,0,12,111,BankScope 단기 정기예금,751f592a98fc397428a4ad18
62,0,2136504,1,8,111,BankScope 단기 정기예금,9b8d16197b8c0672edb77237
48,1,73041807,0,15,111,BankScope 단기 정기예금,671ab18b49d9b6bfaacfa099
67,0,304345,0,14,111,BankScope 단기 정기예금,716023fcb04215617b66d6d7
52,0,18505206,0,10,111,BankScope 단기 정기예금,ecfb1e3c6715e9eafea59618
62,0,1639378,0,7,111,BankScope 단기 정기예금,0255cac9bd50d1406afe65e7
57,0,9459423,1,6,111,BankScope 단기 정기예금,946a480bed117040ddd3ced3
28,1,31447463,1,7,111,BankScope 단기 정기예금,2ad747bb66bdde3c0e41e3f4
32,0,6291693,0,6,111,BankScope 단기 정기예금,d7c5f9e9dc1bb71ac82e97c2
53,1,37559649,0,10,111,BankScope 단기 정기예금,6be4ead3b480a6302faea7f6
70,0,12466998,0,6,111,BankScope 단기 정기예금,9a64a54ab53fc6aeef3db84c
66,0,3172454,0,4,111,BankScope 단기 정기예금,c764f02620348aece7a6ff1a
30,0,5347453,0,7,111,BankScope 단기 정기예금,38551e2c026268759a0d44d8
70,0,11977603,0,9,111,BankScope 단기 정기예금,895147aeb3598adb33c33da0
64,0,41057743,1,9,111,BankScope 단기 정기예금,b981e6ab0a6c2bc64d09803f
73,0,2905935,0,6,111,BankScope 단기 정기예금,984f7ee604a59abb74f9e1c4
39,0,4349467,0,9,111,BankScope 단기 정기예금,7c76bfa4e9e817eaedcb1e41
59,0,14366096,0,3,111,BankScope 단기 정기예금,c1607d2522472997a9177ffe
60,0,32775014,0,11,111,BankScope 단기 정기예금,d8ca03ab19ca7f5c46c2cc79
77,0,30815360,0,10,111,BankScope 단기 정기예금,fa53f2cc5a06efa8818fba83
57,1,22145932,0,12,111,BankScope 단기 정기예금,f8b3278b3a16348f727097dd
65,0,3631929,1,6,111,BankScope 단기 정기예금,b10e90b5ab457395d21512a5
52,1,20388508,0,8,111,BankScope 단기 정기예금,70dbb12bc4466dfc9c6ae99a
25,0,32348626,0,7,111,BankScope 단기 정기예금,172f84b7db73249453d24e3e
39,0,17782115,0,15,111,BankScope 단기 정기예금,9d6db47d1fb968904a8102a7
66,1,18626613,1,7,111,BankScope 단기 정기예금,56b08f7c85c799b18193c2fa
57,0,44545505,0,10,111,BankScope 단기 정기예금,1a529f6def22d193b467f02d
61,0,886601,0,5,111,BankScope 단기 정기예금,9f7a145e28de61a07ca4e8fe
52,0,2235926,0,8,111,BankScope 단기 정기예금,880511064fd60c463fd4eeb9
42,1,35761117,0,10,111,BankScope 단기 정기예금,eca42a9d8444ce9ac25f6638
38,0,7681895,0,9,111,BankScope 단기 정기예금,b444f35c41b6e5da6c14f74e
73,1,17446695,1,8,111,BankScope 단기 정기예금,851139968d9b18d2c562d4bf
50,0,9002504,1,5,111,BankScope 단기 정기예금,442de11ce5fb9ed80d2e652d
75,0,8515972,0,9,111,BankScope 단기 정기예금,8f4ef5c4ee6159117cd64194
35,0,26096800,0,8,111,BankScope 단기 정기예금,18f3bcaf283bd01f80756ff5
56,0,6385135,0,4,111,BankScope 단기 정기예금,fb4458646369225c86548af5
51,0,14427758,0,6,111,BankScope 단기 정기예금,2ef4ac9ede4a9ba975cfd15d
47,0,32638100,1,5,111,BankScope 단기 정기예금,8b0ea0a5859b62c24e572f0a
35,0,79797494,0,13,111,BankScope 단기 정기예금,20e047051d01896be7f7b5c9
69,0,892500,1,10,111,BankScope 단기 정기예금,a3f372ef71e5843488f4df61
58,0,12427613,1,7,111,BankScope 단기 정기예금,aa75e6eb684323e2ee1fc4ba
77,0,16614837,0,6,111,BankScope 단기 정기예금,785fbe2ce48318c58722d2f5
75,0,4137037,0,11,111,BankScope 단기 정기예금,e073d93548b2cbe9d98006fe
63,1,18386226,0,7,111,BankScope 단기 정기예금,89d2721376ea35baa72c7a0d
43,0,22413575,0,4,111,BankScope 단기 정기예금,b95b5e372f27ba372c3a3073
38,0,40308100,0,5,111,BankScope 단기 정기예금,ef6664c1fd42b4a1df0f028a
52,0,43488872,0,3,111,BankScope 단기 정기예금,45e2c464c2c9d428c0ef3f43
27,0,29384635,1,10,111,BankScope 단기 정기예금,700c5884a8640524de2293d3
64,1,11117440,0,10,111,BankScope 단기 정기예금,2b3cacbc9e588bd1982d8bcb
59,0,19751850,0,7,111,BankScope 단기 정기예금,7aac4438a2ac1708095e0240
28,0,16336930,0,15,111,BankScope 단기 정기예금,d0d80035b6b726c92dcc90f8
40,0,721857,1,12,111,BankScope 단기 정기예금,179c1808c35e864e04901933
55,1,2305969,0,9,111,BankScope 단기 정기예금,7ec892f265cb1f42f0671409
54,1,41446990,0,8,111,BankScope 단기 정기예금,5a40e4397ca80aa7ce307c43
35,0,10147227,0,4,111,BankScope 단기 정기예금,8dfc8f24242189762bff3d63
59,0,11703034,1,11,111,BankScope 단기 정기예금,f89cabf3dbfa2ed9337b235e
51,0,16337972,0,9,111,BankScope 단기 정기예금,7cd3304e828123e0fdd9748c
31,0,5402853,0,8,111,BankScope 단기 정기예금,476960424490ff1b81e891f8
58,0,23329844,0,10,111,BankScope 단기 정기예금,eeb18262d19d94bd6e5026cc
36,0,16538119,1,7,111,BankScope 단기 정기예금,492419f3d97708456216265b
55,0,1031672,0,10,111,BankScope 단기 정기예금,933d5a22c2085e9c98d897f4
31,0,25690566,0,7,111,BankScope 단기 정기예금,916e37c9d083ae15dd06e58d
40,0,15733377,0,7,111,BankScope 단기 정기예금,61e56e6aa193ceaf85288f15
56,0,15245964,1,7,111,BankScope 단기 정기예금,ab11101b3522276c5dbaab4e
28,1,100485909,0,10,111,BankScope 단기 정기예금,c5c459fd07af67de35736500
36,0,4619310,0,9,111,BankScope 단기 정기예금,968983a0a3eff3ef8ef37f45
53,0,7798475,0,7,111,BankScope 단기 정기예금,ed825f056e08eb7ac5de77af
31,0,22795536,0,9,111,BankScope 단기 정기예금,834dfd64d220fad6fc3d3629
32,0,6071336,0,9,111,BankScope 단기 정기예금,8ea374f9cd9094b266654f8e
77,1,67017697,0,7,111,BankScope 단기 정기예금,41a467237ff2ce4cc85ae69d
45,0,33974265,0,16,111,BankScope 단기 정기예금,4d2bea5f8a6f1c1ec680b584
66,1,7017186,0,7,111,BankScope 단기 정기예금,bac7eaacef77b3492fddae28
50,0,62869810,0,7,111,BankScope 단기 정기예금,3e8349ab1d39d9ffbd4aedfe
59,0,23364769,0,13,111,BankScope 단기 정기예금,09d77b294567e689ed6d6c49
32,0,10257288,0,8,111,BankScope 단기 정기예금,f57306a98249e910a2e5989c
46,0,65912457,0,5,111,BankScope 단기 정기예금,65b7df0d0d61ff3ca079c3e9
30,0,6152224,1,8,111,BankScope 단기 정기예금,788256de9ac17ab4f36b1760
55,0,28881826,0,9,111,BankScope 단기 정기예금,505499bebb1fbb34fb91ff1e
26,0,20011998,1,4,111,BankScope 단기 정기예금,566afe267478f3123ffaa55d
46,0,30028739,0,9,111,BankScope 단기 정기예금,3be018bfa75a57a4d7ea79c2
73,1,12727834,1,7,111,BankScope 단기 정기예금,77d3bbad2d74fa993bd045d3
59,0,14601430,0,8,111,BankScope 단기 정기예금,abeecc8c4711fc8f210934f6
64,0,281052,0,7,111,BankScope 단기 정기예금,eb995ded540d76f3d9a459e9
25,0,29159057,0,5,111,BankScope 단기 정기예금,7e4a53b102c349fe6580aa72
31,0,1589283,0,10,111,BankScope 단기 정기예금,905f2f4877ae27310504fe25
48,0,9297336,0,11,111,BankScope 단기 정기예금,407b6c8b378de0637e3c290f
43,0,9072787,0,12,111,BankScope 단기 정기예금,ea09eca7e6cddb39a855739f
33,1,49460771,0,8,111,BankScope 단기 정기예금,b7b12bf9af929ad2760df788
47,0,4443787,1,6,111,BankScope 단기 정기예금,07680ec42fe0f67df3078147
52,0,50192784,0,6,111,BankScope 단기 정기예금,cb9fdc90a837678c32e976fc
29,0,2420202,0,8,111,BankScope 단기 정기예금,8495dc4b0942b6f2363661e8
75,0,27548029,0,13,111,BankScope 단기 정기예금,ce621b810bf8988fd8f8b622
78,0,3155677,1,10,111,BankScope 단기 정기예금,f29d87e4499b8b06244c8260
70,0,41181401,0,10,111,BankScope 단기 정기예금,e256e4ec4239d0006829b731
40,0,23046564,0,8,111,BankScope 단기 정기예금,e4eb0c66f1a735774ffb07a4
57,0,63708047,1,14,111,BankScope 단기 정기예금,1573e1f46d8cb75beca55277
26,0,1314195,0,5,111,BankScope 단기 정기예금,67fb6e35adb8dacc99f7c0aa
48,1,5719893,0,8,111,BankScope 단기 정기예금,59836d020f13ea57c40e767c
41,1,15629076,1,9,111,BankScope 단기 정기예금,e8dd0902065dc653da60a496
46,0,4876177,0,11,111,BankScope 단기 정기예금,ec8c521e90dee1098bf79edc
36,0,3447425,0,12,111,BankScope 단기 정기예금,3d9d6b7150091b4649acf177
28,0,37479314,1,6,111,BankScope 단기 정기예금,637f48f819bb4005f8b927b2
78,0,24070858,0,5,111,BankScope 단기 정기예금,717d61387674e434a7582ff8
55,0,6383514,1,9,111,BankScope 단기 정기예금,619d8dda3c2c1308904efd97
44,0,9837970,0,5,111,BankScope 단기 정기예금,c013bb945f48dfb377e5aa60
58,0,30275853,0,9,111,BankScope 단기 정기예금,6be9c5c4db634c299f907e45
35,0,18015794,0,8,111,BankScope 단기 정기예금,8bfcbc6345f0a2d35200c7f0
39,0,11232370,0,5,111,BankScope 단기 정기예금,dad6018f21f07e65d6d4e1a6
56,0,31363284,0,13,111,BankScope 단기 정기예금,08d43bcf7ec09435ea3710cf
30,0,1419540,0,5,111,BankScope 단기 정기예금,e3a887b60a615196387f9778
54,0,9115732,0,8,111,BankScope 단기 정기예금,3932025318694285634f306e
35,0,12298234,0,14,111,BankScope 단기 정기예금,8198c6e8faa38e4bc825c351
41,0,35904535,0,0,111,BankScope 단기 정기예금,f518b3549bcd3d73ddede945
73,0,14810547,0,7,111,BankScope 단기 정기예금,a9291d682855fc13a82cbd3c
48,0,56456132,1,7,111,BankScope 단기 정기예금,812a667d1c3af4170a358a18
25,0,1605645,0,10,111,BankScope 단기 정기예금,0ed6cf909f70c52cb2c43264
32,0,146020271,0,3,111,BankScope 단기 정기예금,f165dd37d5d00b42c1dd9bee
48,0,91635167,0,5,111,BankScope 단기 정기예금,b27f5627446dceb8706ba607
61,0,33096404,0,8,111,BankScope 단기 정기예금,b2b6d75f42dec09baf52e08e
72,1,41645751,0,4,111,BankScope 단기 정기예금,8af6659e56bb7d2f5807f93d
73,0,40184713,0,7,111,BankScope 단기 정기예금,278dafeacc572e2141ce3593
66,0,3276920,0,5,111,BankScope 단기 정기예금,2e02f9497d63ce9a0b74df1b
50,1,52965754,1,10,111,BankScope 단기 정기예금,281e9fb5d96141f33d17d7cf
39,0,22517382,0,8,111,BankScope 단기 정기예금,7169ce5c936fde8a0c00c815
49,0,18181038,1,9,111,BankScope 단기 정기예금,a7ccd71edb26871fa1cb4741
43,0,89931865,0,15,111,BankScope 단기 정기예금,5e907d84e0bfacf554c74e05
25,0,5866224,1,7,111,BankScope 단기 정기예금,6951e3ae595ed6962665a909
34,0,99268034,0,6,111,BankScope 단기 정기예금,a09ea1e3e3c80ddc1ec99fc5
71,0,110193610,1,10,111,BankScope 단기 정기예금,bef8406d94f34b34c63f9d17
26,0,50169147,0,3,111,BankScope 단기 정기예금,9ed1ac0298e1a1981c616c7c
37,0,5706915,0,7,111,BankScope 단기 정기예금,7e40d54ed23d8d490f040056
49,0,176664,0,5,111,BankScope 단기 정기예금,b0eebfe018b49519853592a0
56,1,11114711,0,9,111,BankScope 단기 정기예금,640dfb6f798e6a939ce42ca7
64,0,49079637,1,7,111,BankScope 단기 정기예금,d8cebc80c3dd7c541bd166d0
62,0,31262532,0,13,111,BankScope 단기 정기예금,c58ebaab9b226815706cf6c3
43,0,5392922,0,8,111,BankScope 단기 정기예금,82d8ed7e4e26350ba308012e
27,0,8744902,0,10,111,BankScope 단기 정기예금,4ac93ebff180336dc981094d
76,0,13869725,0,11,111,BankScope 단기 정기예금,200c4479fb5ee28439b9742c
55,0,10040408,0,4,111,BankScope 단기 정기예금,f69bc2ee5b85ac26721b109a
41,0,50062317,0,9,111,BankScope 단기 정기예금,816171739cf36e0d8a5aaded
79,0,11020493,0,12,111,BankScope 단기 정기예금,e1ed028f1632dda45772f95d
54,0,6523284,0,11,111,BankScope 단기 정기예금,0f147bd125978979654078a1
59,1,12398365,0,9,111,BankScope 단기 정기예금,7eba8f557802b9752bf7436b
43,0,18709919,0,12,111,BankScope 단기 정기예금,5731fbbef332477aee010d0d
30,1,15125377,0,5,111,BankScope 단기 정기예금,54165f8d8c549acd3773cb1c
26,0,39544620,0,10,111,BankScope 단기 정기예금,76956077af9320fa4e4c2f0c
71,0,7421620,1,11,111,BankScope 단기 정기예금,066861a9a0f59c132abc51b0
62,0,69208478,0,9,111,BankScope 단기 정기예금,c4c56ff06a0aba63973574d9
53,0,29198035,0,11,111,BankScope 단기 정기예금,631aa92c785a77a5b607c4ff
31,0,7369765,0,8,111,BankScope 단기 정기예금,fc3d3ead63824c33af53118c
30,0,23861721,0,10,111,BankScope 단기 정기예금,ae2ae73b8a0110c4234fbdfa
29,1,119994801,1,4,111,BankScope 단기 정기예금,7aa1556ce09607463181ca25
60,0,53916185,0,10,111,BankScope 단기 정기예금,c9ee3fd15f530a35d128f43f
58,1,22817603,0,11,111,BankScope 단기 정기예금,66fe8f92e322ff6dfc3cb230
50,0,3864064,0,7,111,BankScope 단기 정기예금,225519183f54fd6deea8bc26
29,0,5987176,0,7,111,BankScope 단기 정기예금,0e1fc53e8e635e45786a2f89
67,0,9529582,0,9,111,BankScope 단기 정기예금,1e6037d99226aabfffae2525
38,0,20180407,1,10,111,BankScope 단기 정기예금,29ea1233e5d03810521f1c24
54,0,14555012,1,13,111,BankScope 단기 정기예금,f4f49502c33722525c76bb98
37,0,9987706,0,9,111,BankScope 단기 정기예금,ae974eef9648be1d942709ba
33,1,7401246,0,5,111,BankScope 단기 정기예금,48cae356678ef98dc5b3ed5a
71,1,3241850,0,16,111,BankScope 단기 정기예금,1380f84214818af9d4c6f1a0
39,0,27415568,0,2,111,BankScope 단기 정기예금,8ea366e71d4aba650251df6d
44,0,6077611,0,14,111,BankScope 단기 정기예금,a6501714ef89f5b07516078b
38,1,2130694,0,7,111,BankScope 단기 정기예금,3cc7b529e90b011555875734
72,0,5815348,0,4,111,BankScope 단기 정기예금,282e943ebad918fb137f0b1c
46,0,2234389,0,9,111,BankScope 단기 정기예금,893098b02b71552d950d324d
67,0,32183012,0,4,111,BankScope 단기 정기예금,5c8c53a2c91a8f61c7d27346
36,0,5817524,0,15,111,BankScope 단기 정기예금,afedcfefcfa60939c35aae2e
46,1,3111629,0,9,111,BankScope 단기 정기예금,2769ae173dc03d18d230d931
63,0,6500736,0,7,111,BankScope 단기 정기예금,e464fa718d527031199ab3d5
64,0,52312326,1,6,111,BankScope 단기 정기예금,554e39aaddf3a77fbb6310b6
50,1,18958752,0,8,111,BankScope 단기 정기예금,e05850f2c5eb881de4a4a267
31,0,34223415,0,12,111,BankScope 단기 정기예금,783ac16ce6fbcd640f07bc13
52,0,48717653,0,5,111,BankScope 단기 정기예금,f8c78f826cbae855639f53c7
58,0,42920348,0,6,111,BankScope 단기 정기예금,bcf188e1adc88ee4937fb7f5
65,0,28175210,0,8,111,BankScope 단기 정기예금,cfbba3115799434ba0e3e86b
65,1,10206588,0,11,111,BankScope 단기 정기예금,803ce7b115460f5ebc92982b
29,0,16435530,1,10,111,BankScope 단기 정기예금,b9ba1941db704f077aaf4cee
59,0,8137023,0,4,111,BankScope 단기 정기예금,6156d588053e416d5338942b
59,0,6871234,0,10,111,BankScope 단기 정기예금,376410122ef868b377d28714
63,0,14852110,0,6,111,BankScope 단기 정기예금,51f1053d26b1ef9747d2fd3b
26,1,3819360,0,4,111,BankScope 단기 정기예금,b3bc9bfc09048e5c53012bd1
41,0,39169453,1,10,111,BankScope 단기 정기예금,281ffef309ef6548f7ff982f
31,0,14230031,0,8,111,BankScope 단기 정기예금,0f50c00527e21b5441f43068
25,0,45228230,0,9,111,BankScope 단기 정기예금,ab24e3810df5e7acf4afc918
46,0,2387495,0,10,111,BankScope 단기 정기예금,d672befd0fe98ca952b5515d
69,1,3505647,0,9,111,BankScope 단기 정기예금,00f524b512bddedf4c4fd5e4
26,0,11971424,1,10,111,BankScope 단기 정기예금,8cfc83e50db1691555831e64
28,0,19735928,1,6,111,BankScope 단기 정기예금,4b4d96a6e291eae93a26337f
56,0,21111880,0,10,111,BankScope 단기 정기예금,b7216f3ef99d683d7d726fcc
30,1,47518041,1,12,111,BankScope 단기 정기예금,4e383670e45bc39b7d5a4474
34,0,34822212,0,0,111,BankScope 단기 정기예금,08f00c82bdf9da659aa2124b
77,0,24190258,0,11,111,BankScope 단기 정기예금,2f06d5a57176c99c3414117a
58,0,15183519,0,10,111,BankScope 단기 정기예금,27cbc8092fec181a81f68d2e
28,0,2357674,0,13,112,BankScope 목표 적금,ae5bbc03ae6632dd6afbbb5a
54,0,5617326,1,9,112,BankScope 목표 적금,cb79ccc00278b167507de12d
29,0,10133713,0,16,112,BankScope 목표 적금,0b118262e9131c5e86f27c31
40,0,8874026,0,16,112,BankScope 목표 적금,8ecae02310b6c008bd83c69d
25,0,1220950,0,10,112,BankScope 목표 적금,09f6de6d7990f702634fb4ca
42,0,661377,1,11,112,BankScope 목표 적금,e37360daf087f2eba327498c
41,0,25126025,1,13,112,BankScope 목표 적금,8b252d9a5d53230420bb4b68
28,1,385090,0,14,112,BankScope 목표 적금,fdcccba30df70d21fc9118a7
28,0,12808291,1,12,112,BankScope 목표 적금,902d8de91183d1620e5be3fc
44,0,9422673,0,11,112,BankScope 목표 적금,633db2dd03a5f920c64a3ff5
21,0,9372523,0,14,112,BankScope 목표 적금,97eb6fb48307432a7da03fb7
24,0,5791756,1,9,112,BankScope 목표 적금,d6d17e60176482af157ba87d
43,1,7461942,0,17,112,BankScope 목표 적금,bc76737dedd9431cb918bb05
35,0,3141091,0,17,112,BankScope 목표 적금,5c6679e11da6da73df54bd84
42,0,3119890,0,12,112,BankScope 목표 적금,d7af4f0ddb8197566a7cf21f
52,1,3772621,1,12,112,BankScope 목표 적금,e26c270fb06fd398688faa62
38,1,1682392,0,19,112,BankScope 목표 적금,0a67edf55684209f8acf3bde
52,0,9391888,0,13,112,BankScope 목표 적금,159ed21d29f298ba819c97ae
22,0,22446851,0,7,112,BankScope 목표 적금,2d021040a8d9074a3d10cf8f
46,0,14706773,0,8,112,BankScope 목표 적금,a3c1cd24609d082920a064d3
24,0,11851483,0,15,112,BankScope 목표 적금,c9dd51ccea83300fdb1ca95c
21,0,7077903,0,16,112,BankScope 목표 적금,dd0b7de02e0e340372bcb874
28,0,19486888,0,9,112,BankScope 목표 적금,03d6babeadaac3512fb66793
46,0,14414898,1,9,112,BankScope 목표 적금,b7eaa2385d9f7b3261942333
43,0,916987,0,10,112,BankScope 목표 적금,8da6ef90d368e4fae214bfef
29,0,3697699,0,12,112,BankScope 목표 적금,ada31ec27fc0bcd55a37147f
49,0,1881250,1,7,112,BankScope 목표 적금,d4af3d5917a00fba017f3eae
24,0,6670478,1,13,112,BankScope 목표 적금,0a5b21f9e2594c89015a6306
28,1,3521939,0,15,112,BankScope 목표 적금,b0a96aa9446026fb27d06dde
43,0,13936303,0,9,112,BankScope 목표 적금,aa445bcd794c9bdc3baf0f95
37,1,4488719,0,8,112,BankScope 목표 적금,360abcca2c25c70e0c2f216d
20,1,3818196,1,16,112,BankScope 목표 적금,8c0aabf7252acfd19a0c7bae
36,0,10862473,0,17,112,BankScope 목표 적금,ae448e9084ab8925b400d2ed
33,0,11301015,0,13,112,BankScope 목표 적금,0d65573cd9784f801f70de3b
51,0,542952,1,11,112,BankScope 목표 적금,245fed405c04796996c58cfc
33,0,1965222,0,14,112,BankScope 목표 적금,86318fc362e8e472a7f20145
38,0,10237821,1,10,112,BankScope 목표 적금,09beec7d515afb5d32821730
22,0,6733184,0,13,112,BankScope 목표 적금,1741ed567853171ccf29a128
48,0,7956953,0,12,112,BankScope 목표 적금,b329f8941b0e08e578648e20
43,0,8497192,1,12,112,BankScope 목표 적금,04143dfbb6162b756682ef37
47,0,6930461,0,13,112,BankScope 목표 적금,e8cfc9de6b5913ee1a6e5ce5
48,0,2126799,0,14,112,BankScope 목표 적금,f8594408ee79d2a0fa535377
31,0,26276358,0,18,112,BankScope 목표 적금,b2d551e2d38d2c025c212fe6
40,0,13200508,0,9,112,BankScope 목표 적금,ebf17194e68981ddcfa6efc2
36,0,2806854,0,19,112,BankScope 목표 적금,1cc0f13ad6af307d7f4b5aa8
54,1,10904238,0,11,112,BankScope 목표 적금,62135dcb5b6458efbfd78ceb
45,0,6022711,0,16,112,BankScope 목표 적금,17a827b103a792bb02959050
37,1,24772807,0,12,112,BankScope 목표 적금,b29aee5b0e94bb8b6408f5e6
54,0,2241614,0,14,112,BankScope 목표 적금,da7cfb867f4c8ed1b01a7e9a
31,0,1334718,0,11,112,BankScope 목표 적금,bfde8ba40ed7e91c499d0f1d
54,1,9373361,0,8,112,BankScope 목표 적금,8c8fda0996b0995027f268c1
41,0,5188502,0,15,112,BankScope 목표 적금,6d120c67f512155ea5c10d09
53,0,5592523,0,11,112,BankScope 목표 적금,a762bb2aa2bbdbd7be7fb2f6
38,0,3933301,0,9,112,BankScope 목표 적금,138a8b7ba2ad41d6b3c6a961
39,0,15776996,0,8,112,BankScope 목표 적금,085b5f81668062b6db7314c5
51,0,10520726,0,14,112,BankScope 목표 적금,d6852f934273ec4ec86db1a3
49,0,4074226,1,6,112,BankScope 목표 적금,fd6899c3bc8c3841983fef59
25,0,4268345,0,20,112,BankScope 목표 적금,fae16ebe4c4764272b53646f
31,0,9985812,0,11,112,BankScope 목표 적금,d442bf8aa17a30876ba44c1d
47,0,1508309,0,14,112,BankScope 목표 적금,65b2bee63b1914bef69ef706
38,0,1291099,1,10,112,BankScope 목표 적금,38489aa06ed0bddceecdd2ac
34,0,4212791,0,16,112,BankScope 목표 적금,e9c79093e816b1697d58ca50
20,0,2546548,0,16,112,BankScope 목표 적금,6035b0457e1b33ef024d57d2
26,1,2920920,0,9,112,BankScope 목표 적금,dee39013862297d3e1a92719
44,0,1788582,0,8,112,BankScope 목표 적금,7ae80ed153f4502d6e8fa3ad
29,0,2289707,0,11,112,BankScope 목표 적금,a1f5da824f03254db0272d94
32,0,6910413,0,10,112,BankScope 목표 적금,753a8802e86478b10b4b0844
